Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,SQ_WAVES,SQ_INSTS_VALU,SQ_INSTS_SALU,SQ_LDS_BANK_CONFLICT,FETCH_SIZE,WRITE_SIZE,TCC_HIT_sum,TCC_MISS_sum
440,"void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul>) [clone .kd]",8,0,569,229164,229164,2048,256,0,0,16,0,16,64,0x0,0x7f701ce71cc0,32,480,416,0,32.8750000000,64.0000000000,99.0000000000,1551.0000000000
441,"void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul>) [clone .kd]",8,0,570,229164,229164,2048,256,0,0,16,0,16,64,0x0,0x7f701ce71cc0,32,480,416,0,32.8750000000,64.0000000000,99.0000000000,1551.0000000000
442,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>) [clone .kd]",8,0,571,229164,229164,4096,256,0,0,16,0,32,64,0x0,0x7f703be64580,64,256,960,0,128.8125000000,64.0000000000,186.0000000000,2061.0000000000
443,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",8,0,572,229164,229164,4096,256,0,0,8,0,16,64,0x0,0x7f704f715c40,64,320,768,0,64.8750000000,64.0000000000,163.0000000000,1551.0000000000
444,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",8,0,573,229164,229164,512,512,2560,48,28,0,80,64,0x0,0x7f6fffc1b240,8,2123,1312,0,67.8750000000,0.0312500000,2.0000000000,576.0000000000
445,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>) [clone .kd]",8,0,575,229164,229164,512,512,2560,48,28,0,80,64,0x0,0x7f6fff816c40,8,1326,977,0,67.8125000000,0.0312500000,2.0000000000,575.0000000000
446,"void at::native::vectorized_elementwise_kernel<8, at::native::AbsFunctor<c10::BFloat16>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<c10::BFloat16>, std::array<char*, 2ul>) [clone .kd]",8,0,577,229164,229164,2048,256,0,0,20,0,16,64,0x0,0x7f704f716000,32,1984,448,0,33.2500000000,32.0000000000,134.0000000000,788.0000000000
447,"void at::native::vectorized_elementwise_kernel<8, at::native::AUnaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 2ul>) [clone .kd]",8,0,578,229164,229164,1024,256,0,0,20,0,32,64,0x0,0x7f7014c71980,16,2112,240,0,33.6250000000,16.0000000000,82.0000000000,540.0000000000
448,"void at::native::vectorized_elementwise_kernel<8, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 3ul>) [clone .kd]",8,0,579,229164,229164,1024,256,0,0,32,0,32,64,0x0,0x7f7014c71780,16,2448,272,0,33.7500000000,16.0000000000,84.0000000000,542.0000000000
449,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",8,0,580,229164,229164,1024,256,0,0,36,0,80,64,0x0,0x7f703ce4b480,16,1376,480,0,33.3750000000,16.0000000000,75.0000000000,534.0000000000
450,"at::native::and_kernel_continuous_big(bool*, bool*, long) [clone .kd]",8,0,581,229164,229164,512,512,512,0,12,0,32,64,0x0,0x7f701cc22040,8,715,266,0,16.8750000000,0.0312500000,0.0000000000,272.0000000000
451,"void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul>) [clone .kd]",8,0,583,229164,229164,2048,256,0,0,16,0,16,64,0x0,0x7f701ce71cc0,32,480,416,0,32.8750000000,64.0000000000,99.0000000000,1551.0000000000
452,"void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul>) [clone .kd]",8,0,584,229164,229164,2048,256,0,0,16,0,16,64,0x0,0x7f701ce71cc0,32,480,416,0,32.8750000000,64.0000000000,99.0000000000,1551.0000000000
453,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>) [clone .kd]",8,0,585,229164,229164,4096,256,0,0,16,0,32,64,0x0,0x7f703be64580,64,256,960,0,128.8125000000,64.0000000000,211.0000000000,2061.0000000000
454,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",8,0,586,229164,229164,4096,256,0,0,8,0,16,64,0x0,0x7f704f715c40,64,320,768,0,64.8750000000,64.0000000000,199.0000000000,1551.0000000000
455,"void at::native::vectorized_elementwise_kernel<8, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 3ul>) [clone .kd]",8,0,587,229164,229164,1024,256,0,0,32,0,32,64,0x0,0x7f7014c71780,16,2448,272,0,65.7500000000,16.0000000000,93.0000000000,798.0000000000
456,"at::native::and_kernel_continuous_big(bool*, bool*, long) [clone .kd]",8,0,588,229164,229164,512,512,512,0,12,0,32,64,0x0,0x7f701cc22040,8,715,266,0,16.8750000000,0.0312500000,0.0000000000,272.0000000000
457,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",8,0,590,229164,229164,512,512,2560,48,28,0,80,64,0x0,0x7f6fffc1b240,8,2123,1312,0,67.8750000000,0.0312500000,1.0000000000,576.0000000000
458,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>) [clone .kd]",8,0,592,229164,229164,512,512,2560,48,28,0,80,64,0x0,0x7f6fff816c40,8,1326,977,0,67.8125000000,0.0312500000,2.0000000000,575.0000000000
459,"void at::native::vectorized_elementwise_kernel<8, at::native::AbsFunctor<c10::BFloat16>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<c10::BFloat16>, std::array<char*, 2ul>) [clone .kd]",8,0,594,229164,229164,2048,256,0,0,20,0,16,64,0x0,0x7f704f716000,32,1984,448,0,33.2500000000,32.0000000000,134.0000000000,788.0000000000
460,"void at::native::vectorized_elementwise_kernel<8, at::native::AUnaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 2ul>) [clone .kd]",8,0,595,229164,229164,1024,256,0,0,20,0,32,64,0x0,0x7f7014c71980,16,2112,240,0,33.6250000000,16.0000000000,82.0000000000,540.0000000000
461,"void at::native::vectorized_elementwise_kernel<8, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 3ul>) [clone .kd]",8,0,596,229164,229164,1024,256,0,0,32,0,32,64,0x0,0x7f7014c71780,16,2448,272,0,33.7500000000,16.0000000000,85.0000000000,542.0000000000
462,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",8,0,597,229164,229164,1024,256,0,0,36,0,80,64,0x0,0x7f703ce4b480,16,1376,480,0,33.3750000000,16.0000000000,75.0000000000,534.0000000000
463,"at::native::and_kernel_continuous_big(bool*, bool*, long) [clone .kd]",8,0,598,229164,229164,512,512,512,0,12,0,32,64,0x0,0x7f701cc22040,8,715,266,0,16.8750000000,0.0312500000,0.0000000000,272.0000000000
464,"void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul>) [clone .kd]",8,0,600,229164,229164,2048,256,0,0,16,0,16,64,0x0,0x7f701ce71cc0,32,480,416,0,32.8750000000,64.0000000000,99.0000000000,1551.0000000000
465,"void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul>) [clone .kd]",8,0,601,229164,229164,2048,256,0,0,16,0,16,64,0x0,0x7f701ce71cc0,32,480,416,0,32.8750000000,64.0000000000,99.0000000000,1551.0000000000
466,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>) [clone .kd]",8,0,602,229164,229164,4096,256,0,0,16,0,32,64,0x0,0x7f703be64580,64,256,960,0,128.8125000000,64.0000000000,185.0000000000,2061.0000000000
467,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",8,0,603,229164,229164,4096,256,0,0,8,0,16,64,0x0,0x7f704f715c40,64,320,768,0,64.8750000000,64.0000000000,187.0000000000,1551.0000000000
468,"void at::native::vectorized_elementwise_kernel<8, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 3ul>) [clone .kd]",8,0,604,229164,229164,1024,256,0,0,32,0,32,64,0x0,0x7f7014c71780,16,2448,272,0,65.7500000000,16.0000000000,93.0000000000,798.0000000000
469,"at::native::and_kernel_continuous_big(bool*, bool*, long) [clone .kd]",8,0,605,229164,229164,512,512,512,0,12,0,32,64,0x0,0x7f701cc22040,8,715,266,0,16.8750000000,0.0312500000,0.0000000000,272.0000000000
470,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",8,0,607,229164,229164,512,512,2560,48,28,0,80,64,0x0,0x7f6fffc1b240,8,2123,1312,0,67.8750000000,0.0312500000,2.0000000000,576.0000000000
471,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>) [clone .kd]",8,0,609,229164,229164,512,512,2560,48,28,0,80,64,0x0,0x7f6fff816c40,8,1326,977,0,67.8125000000,0.0312500000,2.0000000000,575.0000000000
472,"void at::native::vectorized_elementwise_kernel<8, at::native::AbsFunctor<c10::BFloat16>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<c10::BFloat16>, std::array<char*, 2ul>) [clone .kd]",8,0,611,229164,229164,2048,256,0,0,20,0,16,64,0x0,0x7f704f716000,32,1984,448,0,33.2500000000,32.0000000000,134.0000000000,788.0000000000
473,"void at::native::vectorized_elementwise_kernel<8, at::native::AUnaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 2ul>) [clone .kd]",8,0,612,229164,229164,1024,256,0,0,20,0,32,64,0x0,0x7f7014c71980,16,2112,240,0,33.6250000000,16.0000000000,82.0000000000,540.0000000000
474,"void at::native::vectorized_elementwise_kernel<8, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 3ul>) [clone .kd]",8,0,613,229164,229164,1024,256,0,0,32,0,32,64,0x0,0x7f7014c71780,16,2448,272,0,33.7500000000,16.0000000000,84.0000000000,542.0000000000
475,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",8,0,614,229164,229164,1024,256,0,0,36,0,80,64,0x0,0x7f703ce4b480,16,1376,480,0,33.3750000000,16.0000000000,75.0000000000,534.0000000000
476,"at::native::and_kernel_continuous_big(bool*, bool*, long) [clone .kd]",8,0,615,229164,229164,512,512,512,0,12,0,32,64,0x0,0x7f701cc22040,8,715,266,0,16.8750000000,0.0312500000,0.0000000000,272.0000000000
477,"void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul>) [clone .kd]",8,0,617,229164,229164,2048,256,0,0,16,0,16,64,0x0,0x7f701ce71cc0,32,480,416,0,32.8750000000,64.0000000000,99.0000000000,1551.0000000000
478,"void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul>) [clone .kd]",8,0,618,229164,229164,2048,256,0,0,16,0,16,64,0x0,0x7f701ce71cc0,32,480,416,0,32.8750000000,64.0000000000,99.0000000000,1551.0000000000
479,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>) [clone .kd]",8,0,619,229164,229164,4096,256,0,0,16,0,32,64,0x0,0x7f703be64580,64,256,960,0,128.8125000000,64.0000000000,183.0000000000,2061.0000000000
480,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",8,0,620,229164,229164,4096,256,0,0,8,0,16,64,0x0,0x7f704f715c40,64,320,768,0,64.8750000000,64.0000000000,151.0000000000,1551.0000000000
481,"void at::native::vectorized_elementwise_kernel<8, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 3ul>) [clone .kd]",8,0,621,229164,229164,1024,256,0,0,32,0,32,64,0x0,0x7f7014c71780,16,2448,272,0,65.7500000000,16.0000000000,94.0000000000,798.0000000000
482,"at::native::and_kernel_continuous_big(bool*, bool*, long) [clone .kd]",8,0,622,229164,229164,512,512,512,0,12,0,32,64,0x0,0x7f701cc22040,8,715,266,0,16.8750000000,0.0312500000,0.0000000000,272.0000000000
483,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",8,0,624,229164,229164,512,512,2560,48,28,0,80,64,0x0,0x7f6fffc1b240,8,2123,1312,0,67.8750000000,0.0312500000,2.0000000000,576.0000000000
484,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>) [clone .kd]",8,0,626,229164,229164,512,512,2560,48,28,0,80,64,0x0,0x7f6fff816c40,8,1326,977,0,67.8125000000,0.0312500000,2.0000000000,575.0000000000
485,"void at::native::vectorized_elementwise_kernel<8, at::native::AbsFunctor<c10::BFloat16>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<c10::BFloat16>, std::array<char*, 2ul>) [clone .kd]",8,0,628,229164,229164,2048,256,0,0,20,0,16,64,0x0,0x7f704f716000,32,1984,448,0,33.2500000000,32.0000000000,134.0000000000,788.0000000000
486,"void at::native::vectorized_elementwise_kernel<8, at::native::AUnaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 2ul>) [clone .kd]",8,0,629,229164,229164,1024,256,0,0,20,0,32,64,0x0,0x7f7014c71980,16,2112,240,0,33.6250000000,16.0000000000,82.0000000000,540.0000000000
487,"void at::native::vectorized_elementwise_kernel<8, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 3ul>) [clone .kd]",8,0,630,229164,229164,1024,256,0,0,32,0,32,64,0x0,0x7f7014c71780,16,2448,272,0,33.7500000000,16.0000000000,86.0000000000,542.0000000000
488,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",8,0,631,229164,229164,1024,256,0,0,36,0,80,64,0x0,0x7f703ce4b480,16,1376,480,0,33.3750000000,16.0000000000,75.0000000000,534.0000000000
489,"at::native::and_kernel_continuous_big(bool*, bool*, long) [clone .kd]",8,0,632,229164,229164,512,512,512,0,12,0,32,64,0x0,0x7f701cc22040,8,715,266,0,16.8750000000,0.0312500000,0.0000000000,272.0000000000
490,"void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul>) [clone .kd]",8,0,634,229164,229164,2048,256,0,0,16,0,16,64,0x0,0x7f701ce71cc0,32,480,416,0,32.8750000000,64.0000000000,99.0000000000,1551.0000000000
491,"void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul>) [clone .kd]",8,0,635,229164,229164,2048,256,0,0,16,0,16,64,0x0,0x7f701ce71cc0,32,480,416,0,32.8750000000,64.0000000000,99.0000000000,1551.0000000000
492,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>) [clone .kd]",8,0,636,229164,229164,4096,256,0,0,16,0,32,64,0x0,0x7f703be64580,64,256,960,0,128.8125000000,64.0000000000,210.0000000000,2061.0000000000
493,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",8,0,637,229164,229164,4096,256,0,0,8,0,16,64,0x0,0x7f704f715c40,64,320,768,0,64.8750000000,64.0000000000,163.0000000000,1551.0000000000
494,"void at::native::vectorized_elementwise_kernel<8, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 3ul>) [clone .kd]",8,0,638,229164,229164,1024,256,0,0,32,0,32,64,0x0,0x7f7014c71780,16,2448,272,0,65.7500000000,16.0000000000,94.0000000000,798.0000000000
495,"at::native::and_kernel_continuous_big(bool*, bool*, long) [clone .kd]",8,0,639,229164,229164,512,512,512,0,12,0,32,64,0x0,0x7f701cc22040,8,715,266,0,16.8750000000,0.0312500000,0.0000000000,272.0000000000
496,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",8,0,641,229164,229164,512,512,2560,48,28,0,80,64,0x0,0x7f6fffc1b240,8,2123,1312,0,67.8750000000,0.0312500000,2.0000000000,576.0000000000
497,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>) [clone .kd]",8,0,643,229164,229164,512,512,2560,48,28,0,80,64,0x0,0x7f6fff816c40,8,1326,977,0,67.8125000000,0.0312500000,1.0000000000,575.0000000000
498,"void at::native::vectorized_elementwise_kernel<8, at::native::AbsFunctor<c10::BFloat16>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<c10::BFloat16>, std::array<char*, 2ul>) [clone .kd]",8,0,645,229164,229164,2048,256,0,0,20,0,16,64,0x0,0x7f704f716000,32,1984,448,0,33.2500000000,32.0000000000,134.0000000000,788.0000000000
499,"void at::native::vectorized_elementwise_kernel<8, at::native::AUnaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 2ul>) [clone .kd]",8,0,646,229164,229164,1024,256,0,0,20,0,32,64,0x0,0x7f7014c71980,16,2112,240,0,33.6250000000,16.0000000000,82.0000000000,540.0000000000
500,"void at::native::vectorized_elementwise_kernel<8, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 3ul>) [clone .kd]",8,0,647,229164,229164,1024,256,0,0,32,0,32,64,0x0,0x7f7014c71780,16,2448,272,0,33.7500000000,16.0000000000,86.0000000000,542.0000000000
501,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",8,0,648,229164,229164,1024,256,0,0,36,0,80,64,0x0,0x7f703ce4b480,16,1376,480,0,33.3750000000,16.0000000000,75.0000000000,534.0000000000
502,"at::native::and_kernel_continuous_big(bool*, bool*, long) [clone .kd]",8,0,649,229164,229164,512,512,512,0,12,0,32,64,0x0,0x7f701cc22040,8,715,266,0,16.8750000000,0.0312500000,0.0000000000,272.0000000000
